post_id,post_text,date,time,comments,shares,reactions,reaction_count,has_image,has_video,comments_text,engagement_summary
pfbid02op7JrbwsDi5goA1kXg1j3kfrCqNPY6UzRsQ5bhdATSuxg4E2mhxPmbB2r2K3TnzWl,"❌ 4 mùa đầu tiên của Klopp: Xếp thứ 8️⃣, 4️⃣, 4️⃣, 2️⃣ và không lên ngôi vô địch 4 mùa liên tiếp
❌ 4 mùa đầu tiên của Arteta: Xếp thứ 8️⃣, 8️⃣, 5️⃣, 2️⃣ và chưa thể lên ngôi vô địch
Chúng ta đã quá nghiêm khắc với Erik ten Hag 😴",2023-09-19,10:20:17,17.0,0.0,"{'thích': 96, 'haha': 3, 'yêu thích': 0, 'thương thương': 0, 'wow': 0, 'buồn': 0, 'phẫn nộ': 0}",99.0,True,False,"vào đây này mua bán đồ đẹp rẻ GÓC THANH LÝ QUẦN ÁO PHỤ KIỆN  Nhưng Klopp không cố gắng biến liverpool thành Dortmund\nArteta cũng vậy  Nhưng chúng ta đã thay 4 hlv và mùa nào cũng tự an ủi như vậy haha\nKo có thực lực thì ko có gì phải buồn 😆  Làm việc tai Mu là một trong những nơi áp lực nhất Thế Giới.  Văn Ngô chuẩn luôn.  Thay hlv giờ cũng chẳng còn ai. Nên hãy tin tưởng thầy 10  đá thua k trình bày 🥲  Lối đá k cod  Đừng mang kết quả ra để bào chữa . Quan trọng là lối đá . Đm giờ xem MU đá mà thấy chối và buồn ngủ vkl 😂  Nhưng ít ra lối đá ngta rõ ràng 😁  4 mùa đầu liver mua đk ai nhỉ, mãi sau bán thằng Coutinho đi mới hết vận 🤣  Oca Khuê MU bán Ra phọt là sẽ đổi vận  Khánh Võ bán Rashford đi k biết mua thằng tiền đạo nào 🤣. Nó người anh đấy  Vì là MU bị ghét nhất TG. Hở ra là nó đớp  Vì là MU nên bị soi mói quá nhiều thôi  Phải nói là trận đêm qua chiến thuật rất ổn, 3 bàn thua đều lỗi cá nhân. Khi thua đến bàn thứ 3 thì chính thức mất tin thần. Nói chung là vẫn tin Tenhag.  Cứ thua vài trận là đòi đuổi ông này ông kia hay thật",116.0
pfbid02wAnyURhLMmBBQsGqzKGEuKUq35dHucsWp3df7FyWHUjFkrvs2VS4eccj5Qzccaxil,"80' Bayern Munich 2-0 Man United
.
.
.

Nhưng mà là UEFA Youth Champions Leagues.",2023-09-20,23:12:21,48.0,5.0,"{'thích': 417, 'yêu thích': 2, 'haha': 103, 'buồn': 16, 'phẫn nộ': 2, 'thương thương': 0, 'wow': 0}",540.0,True,False,"Báo trước r 🥲  Fan mu nhưng vẫn đoán mu thua 4_0  Fan cứng\nLê Trường Vũ  Ko biết nên thức xem ko.  Mu 1-0 baye  4_0  Bọn lãnh đạo MU đang phá hoại MU. Từ trẻ đến già đều yếu dần. Chán thật  4-2 cho êm u  Đã là fan mà toàn bi quan nhỉ  Chiên thắng cho Mu... Mà Munich à  Nguyễn Lê Phương đội trẻ còn thắng:)  Do Dang Huy =))))))) hiểu tối nay theo bên nào r đó b  Nguyễn Lê Phương theo a hà duy kiên:)  Do Dang Huy đúng đúng =)))) anh kên mãi đỉnh  Nguyễn Lê Phương a le roi sa né nx:)  bay8/0 Mu  2-0 nhẹ hơn, đêm 6-0 đấy, tài nổ tanh tách  T nghi lắm 🙂  Vẫn ít quá  có khi nó hành từ trẻ đến già cũng nên :))  Thật thì phút 80 đang là 6_1 :D  Huỳnh Công Tố  Thái Đức bùn ha  6-0  Minh Đăng  Nói sao thấy hơi ít😀😀  Như nhau :))))  Lò MU giờ nát :))  U19 hẳn sẽ đỡ ngu hơn CLB lớn 🐧🐧  ;))  Mấy cu trẻ ra châu Âu ăn hành còn hơn mấy đàn anh , từ xưa đến nay rồi, nói chung đào tạo còn kém lắm  Hahahaha lũ ngu từ lớn đến nhỏ  Trần V. Thắng :))  Văn Nhật Tài tối 2-0  nằm Bayern thôi  Mấy ông chú tối sẽ vượt mặt các cháu thua 6-0  Hú Hojlund có đó không Ten Hag còn đây không  Nguyễn Thuận cc  Thằng này m hâm mộ mu quá ah thằng đầu lợn  David Linh page fan m.u thì hâm mộ m.u 🙂 ảo z cha nội  David Linh U 19 đá lúc nãy  Đội lớn đội bé gì đều ngu như nhau cả. Mạt vận.  Linh Hoàng đang định cmt như thế😆  Ko biết tí các ông chú có theo các ông cháu k nhỉ :)))  điềm à đcm 🥲  1-1",593.0
pfbid02DACwihodWJbEWg61nGNP2PfYUGFkyeCeEMr41REKT6aJ5fNzP6G9LXECc9amN3zCl,"📸 Đội hình ra sân của Man United với Bayern Munich.

Chuẩn bị sẵn sàng thôi anh em ơi 🔥",2023-09-21,01:01:31,36.0,4.0,"{'thích': 144, 'yêu thích': 6, 'haha': 9, 'thương thương': 0, 'wow': 0, 'buồn': 0, 'phẫn nộ': 0}",159.0,True,False,"choi thế này thì xin chúc mừng đã thắng trong cuộc đua top 10  Hoàng Minh Châu  4-3 mân đàn mãi đỉnh  Đá như phế vật  Cho heaton vào bắt còn an toàn hơn  Đội dự bị mang theo toàn hàng cao cấp thế :))  Dự bị toàn những con hàng chất lượng quá 😢😢😢  Ô ông anh Ha ri mắc gai của tôi ko có trong danh sách đăng ký luôn à 😢😢🇰🇷  Thuận Lương chấn thương rồi bạn ơi  Đoàn Mạnh Tùng tôi nói thật với b chư tôi xem mu chẳng qua là có ha ri mắc gai thôi. nếu mu mà ko có anh ấy thì tôi vẫn xem  Thuận Lương chắc phần thua vẫn cố xem nó thua theo cách nào. 😀  Đóng bỉm sẵn chưa ae  Là fan thấy thắng thì vui thật đấy nhưng k dám hi vọng  Tầm này cân hết sợ gì mà ko sợ  Mu 2-1 bayern k nói nhiều😁  Đố CLB nào nhiều gk bằng m.u kk  đội hình đẹp ấy  Ericksen mấy trận gần đây thấy đá yếu lắm rồi .  Phạm Minh Đức già khú đế r ní ơi :)))  Nguyễn Trần Minh Nhật chuyền chọt cũng k đc như xưa nữa, xong r cũng k theo , kèm đc bóng nữa .Đợi thằng Amrabat nó thế chỗ  Tối nay Mã tiến an mà đá tao thề tắt tivi đi ngủ  Mang lắm thủ môn đi ăn lol ak  Kiếp Đỏ Đen còn ai nữa đâu mà ko mang :)))  Nguyễn Trần Minh Nhật mang đi nhiều nhưng ko được vào sân tội nghiệp  Kiếp Đỏ Đen :)) luật bắt đăng ký ông ơi giờ ko có thì cũng nhét cho đủ  Nguyễn Trần Minh Nhật mu dạo này đá xem thất vọng quá , bao giờ mới về đúng quỹ đạo đây  Kiếp Đỏ Đen :)) haizz chẳng biết nói sao ô ơi làm fan từ 2010 tới giờ thăng thì ít trầm muốn sốt rét luôn r  Nguyễn Trần Minh Nhật cầu thủ giỏi mà sao đá toàn thua thôi thắng thì trong lo sợ  Kiếp Đỏ Đen chẳng hiểu ô ạ tui thì vẫn tin 10 khó thôi chứ giờ chắc ko ô hlv nào dám vác mặt về đâu  Nguyễn Trần Minh Nhật di sản của Alex là quá lớn , hlv giỏi đầu tư trăm triệu bảng vẫn chưa đâu vào đâu  Kiếp Đỏ Đen thua 2 quả rồi lỗi của thằng mang đi ăn L mới đau chứ .  Van Thanh Nguyen chả có tác dụng gì khi mang tới 4 thủ môn  Kiếp Đỏ Đen học trò đá như này mà ông cứ cho đá chính được , đéo bằng handerson bắt luôn .  Có dự đoán Mu thua nhiu trái ko?",199.0
pfbid0QKc4TLmnK8ACBsCAVEMwpdzUjkCjhyLeQ2HWx2pjK1Jmb2MBUr7EF9NBKceCLeUSl,Anh em đâu hết rồi,2023-09-21,02:05:42,45.0,0.0,"{'thích': 127, 'yêu thích': 2, 'haha': 16, 'wow': 1, 'thương thương': 0, 'buồn': 0, 'phẫn nộ': 0}",146.0,True,False,"Thiến thằng trọc này đi tụi bay🤣  Cút đi  Ông lượn cmnd cho nước nó trong  Đuổi a đầu trọc này thôi  Thua tan nát mà đến phút 80 mới thay hàng công. Nó tưởng trận đá 120p hay sao á  má th l onana dm lon ten nát bán de gea mua th súc vật dell biết chơi tay về làm thủ môn  Quá chán với ông da đen pản thầy...  Chờ trap sa thải thôi chư tin tưởng gì thể loại này nữa  Ko biết cuối trận thằng hlv nó nói là tại ai nữa.  Thằng ad này ngày xưa nó cứ khen hlv này giỏi,giờ mới sáng mắt ra chưa con ad.  Manh Tran giỏi mà bạn.\nGiỏi đổ lỗi.  Tại antony, tại sancho, tại de gea, tại a7, tại banh to quá, tại sân trơn quá, tại cdv la to quá, tại bị thì là là cái văn muôn đời của con chó MỜ NGU dốt nát. Để tao coi xong trận này bọn m đổ thừa ai, chuẩn bị văn nâng bi De gea, th trọc 10 thì văn chỉ trích cầu thủ trên sóng đá thì ngu sũa thì giỏi cả lò nhà m MAN NGU SI ĐẦN ẠAAA Ò Ó O Ò O Ò Ó O Ò OOOOOOOOOO  Oh nana số 1 thế giới nhé  Onana chơi chân hay , nhưng đá bay ghế thầy  🙂  Ăn gì. A mười bay ghế  Hưng Nguyen  A trọc cb bay ghế  Đủ r :)  A trọc này dễ đi lắm 😂  Ở trong hang k có wifi  Teg Hát đag chơi chiến thuật 5 hậu vệ và ko có thủ môn 🤣  Đag vào hang trải chăn  Nhìn thằng onana khó chịu v  Tien Anh nó cụt mà  Vu Tho Hieu dm cứ sút là auto vào  Tien Anh loi choi  Tien Anh cứ sút là vào  Tien Anh haiza  NGủ đi ae  Thanhh Tùng ấy . đang thưởng thức xem c1 mà lại đi ngủ 🤭  Không tấu hài đời không nể  Thằng dalot đá hời hợt bỏ mẹ  Nam Hai Hong yếu nhất team  Kim Văn Tuấn đi ngủ thôi bạn ơi. Chán lắm rồi. Ko cầm nổi bóng mà đá  cả đội hình nó vậy chứ  Nam Hai Hong lỡ yêu rồi bạn.\nMù quáng cũng cố xem thôi.  Có đang ra  tiếc quá eriksen  Nguyễn Lộc zo  Cuong Dang zô hang hả  xin link vs ad ơi!",191.0
pfbid0LLdHFw9YecH2A3JpGLSH3JM1Z3CEytTQZWbEJwX26uNV6duRxaHrndMcUDyErr2Jl,"Sane mở tỷ số cho Bayern

Man United 0-1 Bayern",2023-09-21,02:30:48,44.0,0.0,"{'thích': 117, 'haha': 19, 'buồn': 1, 'phẫn nộ': 2, 'yêu thích': 0, 'thương thương': 0, 'wow': 0}",139.0,True,False,"Ko biết nói gì😢  Thầy 10 khó đúng là có mắt nhìn người thủ môn chơi chân quá đỉnh ...yes  HLV đéo biết nhìn người - mua Cầu thủ tù VKL. Chắc out sớm thôi 🤪🤪🤪🤪  T nể mấy thằng thức xem Mu đá đấy🤣  Thủ môn fevat  Ten hag out đem theo 1 lũ giá cả trên tr đi luôn dùm cái :) dm ngu chiến thuật ngu cả mua người  Onana chơi chân mãi đỉnh, Ten Hag mãi đỉnh 😣  MU mua thủ môn chơi chân về đá trung vệ chứ có phải thủ môn đâu  Giờ xin out bị xử 0-3 đang kịp đó, . Đỡ quê mới thua2-0 thôi  Mẹ thủ môn gì mà cứ sút là vào vậy thì bắt cái gì, chấp thủ môn thì đá với đội nào chả thua  🙂 bịp  Thủ chán vkl  Còn 8 nữa chẵn chục haha  2-0 :))  2-0 rùiiii  Dalot thì ngoo\nOHAHA thì báo  😆  Thủ môn cái cần thiết nhất vẫn là cản phá bóng. Builup làm cái gì khi hệ thống như mớ bòng bong.  Thủ môn chơi chân và cái kết tay như ***  Thủ môn biết chơi chân nhưng tay thì còn phải suy nghĩ lại🥴  Sau 25 p thì quỷ hết phép😂😂  Sau 25 p thì quỷ hết phép😂😂  Thích chơi chân mua trung vệ mà chơi\nMé thánh đang bắt hay  Mu k thua . Onana thua 🤣  1 lũ phế vật  Bắt như lon ấy  Cần thủ môn chơi chân hay để lgi khi cả đội chơi đều ngu :))  Phế vật  Chịu cứng  R10 đá như lol chán thật sự ko nhiệt đá kiểu gì vậy trời  Lá là 😁  Chụp như lon  Bắt như đb  Onana chán vch.  Sơn Ngọc Sơn bán độ vch  Hết cứu  phế vật thủ môn  Tỉnh cả ngủ ông thủ môn",183.0
pfbid0285zeSiYnUnQnXu7TsjdFZcQmEbv2s4vmoKhGPSsa964EcWanC3zy2MK8dWXhPyK7l,Bayern dẫn tước 2-0 sau pha lập công của Snabry,2023-09-21,02:34:46,106.0,1.0,"{'thích': 125, 'haha': 26, 'buồn': 4, 'yêu thích': 0, 'thương thương': 0, 'wow': 0, 'phẫn nộ': 0}",155.0,True,False,"Ngủ sớm\nthôi ae 😂😂😂  Pen mới đau chứ War kiểu gì thế 😡😡😡😡  Ko có lối chơi,hlv vô dụng cầu thủ đang đá ở giải Việt Nam.  .  chán vcl  Cầu thủ đá chán quá  Thằng nào thiêt kế cho MU bộ áo đấu này ngu thế  Nhìn Mu đá cảm giác còn mỗi Regulon là nhiệt. Cầu thủ kiểu như hết cmn sức ý. Kèm ng thì hời hợt. Tấn công thì chuyền kém tầm nhìn cũng ko có. Cự ly cũng không có luôn. Nhìn Holun đói bóng thật sự  Hậu vệ cánh phải thì liên tục chuyền hỏng,ko theo kịp. Cánh phải khá hơn tý . mấy quả cắt ngang lại kém ,ko chuyền za tuyến 2.  Lại có dấu hiệu phản thầy! Chưa bao h bức xúc về cái đám cầu thủ như mùa này! Đá đc đá ko đá đc thì cuốn gói  Đông Thanh Nguyễn cả đội phải đá thế nào với thủ môn cụt tay bây giờ ????  2-1 rồi , số 11 ghi bàn rồi ,  Đang nằm ngủ trong hang rồi gọi ra lgi cơ  Xem giải trí thôi ae..chán quá ak 😞  😆😆  Beyem ăn 5-0  Phát này đào tới lõi trái đất mới thấy đc Fan MU  Bỏ trận đấu đi để xử thua 0-3 thôi. Đá tiếp lại một rổ bóng bây giờ  chắc chắn là bán thày  man đần  Siuuuuuuu 💜💜💜💜😅😅😅😅  Đá ngu như lũ bò.  Sao ở đây có nhiều thằng anti bẩn, fan hùa không não thế nhỉ.  Ngủ  Đổi thầy tiếp thôi  A e đi ngủ đi cho khỏe mong sao thua ít thui cho đỡ dị la dc  Clb Man đần lớn thua thằng U19 Man đận , U19 Man Đận H1 thua 1-0 thôi  Hôm trước thằng nào bảo Onana có mấy trận r nói này nói kia rồi Fan nửa mùa đâu r vào đây táp đi :) dm chân chưa thấy hay mà thấy chụp như cc r .. thủ môn mà chơi chân hay nghe dm nó vcl làm s  Trương Vô Kỵ trình thầy 10 :))) bán đi toàn trụ cột mua về bọn ối dồi ôi  Anh Tuan Dang chiến thuật thì dở mua người thì ngu mà giá toàn trên mây trên tr :)) lại còn tỏ ra nghiêm khắc.. dm giờ nghiệp nó quật ko ngóc nổi :))  Trương Vô Kỵ hay còn gọi là lấy le :))))  Trương Vô Kỵ\nVào tay mờ rùa hỏi mua thì cầu thủ nào cũng sao hạng A nhé . …  siuu  Phòng ngự hơn mấy thằng nghiệp dư luôn 😏  Đị.t cụ MU chúng mày hahahahahhaha  Đặc Cầu Ferguson djt thằng bố mẹ mày ở nhà ý thằng mất dậy  Luận Nguyễn đị.t cả họ mày Luận ạ  Đặc Cầu Ferguson họ nhà m như cái tên của m  Con chó dốt mờ ngu  Chết rồi quần th Mờ nu ướt hết rồi bị Bayern nó vả sớm quá ha, quê quá quê ơ ơ ơ ơ ơ  Lũ phế vật xem chỉ tổ bực mình 😡😡  Ơ ơ ơ con chó ngu Mờ Ngu sao nhà mày ngu thế??, ơ ơ ơ đuổi thằng cụt chân rồi đưa th cụt tay về diễn hề dcm nhà m thằng Mu dốt  Khoa Thế xúc phạm con chó quá ông. Con chó ko hề tệ như bọn lồ.n MU nha ông  Đặc Cầu Ferguson mai bọn nó đổ thừa ai nhỉ  Đức An 11 th ngu thêm th hlv là 12  Thôi đi ngủ ae ơi😂  Nghiệp dư  Đỗ Tuấn ngủ mai dậy còn ra đầm.kkk  Nguyễn Hùng ở luôn ngoài này  Đỗ Tuấn sáng mai lm mà xem chán vl.đúng là phế vật thật  Nguyễn Hùng đm cay.1 mình 1 chỗ sút thì chịu .đc ông ca sỹ onana tặng mẹ 1 bàn  Đỗ Tuấn chấp mẹ nó thủ môn rồi.2 cú sút thành bàn cả 2.  Nguyễn Hùng ngủ đi bạn  Đỗ Tuấn xem nốt.kkk  Đỗ Tuấn xem thua mấy quả.kkk  Nguyễn Hùng gỡ đc quả  Đỗ Tuấn mất mẹ quả pen  Hậu vệ. Thủ môn đá như mơ ngủ  Cứ chê de gea mà chúng nó quên mẹ rằng thủ môn cần tay hơn chân :))  thua đậm vào cho thằng hlv cút hộ cái. Mua toàn phế vật tốn tiền  Mẹ trước bảo Onana hay đi. Bayern 2 cú sút cả hiệp cho 2 bàn. Trận nào cũng 2bàn. Thế mu còn thảm hơn.  Ngủ sớm thôi  Ohaha đứng xem.\nĐối thủ chỉ cần sút là auto vào  Kim Văn Tuấn :)? Ủa vãi què quả đó thk dalot ko nhìn ng để kèm chứ onana đứng v chứ ko lẽ m kêu nó đứng qua 1 góc kia đi có ngáo ko  Hải Trần bạn mới ngáo đấy cái đó tuyến 2 ko hổ trợ mu giờ cứ tuyến 2 ra nó vả là vào yếu vl  Hải Trần thế quả thứ nhất thì sao  Việt Dũng duma thì nó sai đó đc chưa mak duma tụi m chửi ở đây cx chả đc ích gì có bỏ tiền ra ko ko bỏ tiền ra cho đội thì bớt chửi ko chịu đc thì đừng có coi mõm vãi loèn lúc nào cx yêu bóng đá thắng  Hải Trần mày ngu như lợn ấy.\nNó không phải thần thánh để quả nào cũng cản phá được.\nNhưng nó là 1 con người, có cái đầu vs 2 con mắt.\nChí ít ra khi thấy đối phương dứt điểm về khung thành nó bảo vệ, thì nó phải có phản ứng chứ.\nĐây nó đứng xem thế thì nó ra mẹ sân đi, vừa báo vừa tấu hài à.\nÀ nó lại vừa chuyền cho cầu thủ bayern đấy.  Hải Trần nó lại vừa đứng xem sane sút kìa. Không phản ứng luôn  Kim Văn Tuấn chôn chân rồi  Kim Văn Tuấn :)? Vl nhìn hướng ra ngoài rồi phản ứng cho góc ???  Hải Trần fan chân chính đây r. Đ cả lò nhà m ấy. Bố m thích chửi đấy thì sao. Con đ mẹ nhà m  Hải Trần xúc vật  Hải Trần vl thật cái suy nghĩ nhìn hướng ra ngoài.\nGk còn không chủ động giữ gôn mà đứng xem vậy vẫn cố bào chữa cho đc  Kim Văn Tuấn con xúc vật nó có biết cgi về bđá đâu nchuyen vs n lgi. Loại này chỉ có nên chửi chứ ko nên ns lí  Việt Dũng quả thứ nhất là sai lầm Thủ Môn , quả thứ 2 thì phản xạ vào mắt à 😀  Ngô Đức Trung t ns quả thứ 2 ak  Việt Dũng thì t bảo sai lầm GK còn gì ???  Ngô Đức Trung tốt. V thì cmt lgi  Việt Dũng bạn ơi. Tranh luận lành mạnh. Không chửi bậy nhé.\nHãy chứng minh quan điểm của mình đúng để người ta phục.\nKhông nên chửi bậy mất tình cảm  Việt Dũng chêu mấy thằng MNSD đấy 😀  Kim Văn Tuấn đối vs những tk ngu thì ko nên ns lí  Ngô Đức Trung có thể không cản phá đc. Nhưng cái cách mà Nó đứng xem như thế thì mới bị nói.  Kim Văn Tuấn càn phá kiều gì kiểu pha đấy vậy ? pha thứ 2 có lắp thêm tay à . còn gần hơn là sút Pen mà kêu cản phá ?  Ngô Đức Trung vậy là thủ môn chỉ cần biết sẽ vào là đứng xem luôn à.\nMà bạn đọc lại cmt đi nhé.\nỞ đây nói là phản ứng cho pha bóng đó. Chứ không ai nói là phải cản phá đc nhé.  Kim Văn Tuấn pha đấy 10 thằng thủ môn đến 9 đứng xem rồi . nói gì phản ứng . bị động pha đó còn gì mà đòi phản xạ . trách là trách mấy thằng hv không kèm để nó thoải mái sút thì biết đường nào phản xạ ?  Ngô Đức Trung nói vậy thì chịu rồi.\nTrước mặt có 2 hậu vệ. Mà vẫn bảo thủ môn bị động.\nChắc mang cả 11 người về xếp hàng rào thì thủ môn mới chủ động nhỉ.  Kim Văn Tuấn nhưng biết cự ly sút như thế nào ko 😀 trước mặt 2 HV đứng ntn thì ko nói 😀  Ngô Đức Trung dù thế nào thì nó vẫn phải có phản ứng chứ. Nó đứng như tượng gỗ ấy mà vẫn chấp nhận được thì đến chịu tôi.  Kim Văn Tuấn tôi nói thật ông ông xem nhiều chửa , đang khép góc vẫn đòi phản xạ được thì thôi tôi chịu .  Ngô Đức Trung như quả pen vừa xong đó. Còn không có hậu vệ nào cản đối phương. Nhưng nó vẫn phản ứng là bay người trước cú sút đấy  Ngô Đức Trung thêm pha thằng sane sút trúng cột nữa. Gk cũng đứng nhìn luôn.  Sút 2 quả vô 2 quả :)))  Tỉnh Nguyễn dự 4 trái là ít  Tân Phạm công cùn thủ phá :)))  Phế vkl  nát r  2-0 mẹ rồi erik tan n.át :)))) Siuuu",262.0
